Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Dwelling type,Dwelling number,x coordinate,y coordinate,Location
2017,2520,616682,616682,32 Epsom Road,Kensington,House/Townhouse,1,144.926424,-37.79242291,"(-37.79242291, 144.926424)"
2017,302,102877,102877,517 Dryburgh Street,North Melbourne,House/Townhouse,1,144.9449314,-37.79275115,"(-37.79275115, 144.9449314)"
2017,532,100695,100695,57 Bangalore Street,Kensington,House/Townhouse,1,144.9241417,-37.7945336,"(-37.7945336, 144.9241417)"
2017,855,100427,100427,54-60 Anderson Street,South Yarra,Residential Apartments,15,144.9843358,-37.83240194,"(-37.83240194, 144.9843358)"
2017,201,640463,634041,475 Cardigan Street,Carlton,Residential Apartments,33,144.9660398,-37.79382067,"(-37.79382067, 144.9660398)"
2017,2532,615410,615410,19 Collett Street,Kensington,House/Townhouse,1,144.933867,-37.78944184,"(-37.78944184, 144.933867)"
2017,855,109892,109892,209-219 Walsh Street,South Yarra,House/Townhouse,1,144.9855873,-37.8329695,"(-37.8329695, 144.9855873)"
2017,545,100913,100913,94A Bayswater Road,Kensington,House/Townhouse,3,144.9219907,-37.7941117,"(-37.7941117, 144.9219907)"
2017,47,102195,102195,21 Coromandel Place,Melbourne (CBD),Residential Apartments,1,144.9690839,-37.81311076,"(-37.81311076, 144.9690839)"
2017,231,101485,101485,126 Canning Street,Carlton,House/Townhouse,1,144.9735836,-37.79572875,"(-37.79572875, 144.9735836)"
2017,902,108521,108521,521-527 Royal Parade,Parkville,Residential Apartments,24,144.9591682,-37.78004443,"(-37.78004443, 144.9591682)"
2017,556,573435,573435,237 Stockmans Way,Kensington,House/Townhouse,1,144.9171054,-37.79487226,"(-37.79487226, 144.9171054)"
2017,2520,616768,616768,27 Hopetoun Street,Kensington,House/Townhouse,1,144.9266937,-37.79234538,"(-37.79234538, 144.9266937)"
2017,917,101020,101020,14 Benjamin Street,Parkville,House/Townhouse,1,144.9557848,-37.79637117,"(-37.79637117, 144.9557848)"
2017,334,105795,105795,74-78 Lothian Street,North Melbourne,House/Townhouse,3,144.9450367,-37.80131515,"(-37.80131515, 144.9450367)"
2017,856,100434,100434,2-10 Anderson Street,South Yarra,Residential Apartments,8,144.9839729,-37.83410574,"(-37.83410574, 144.9839729)"
2017,355,107911,107911,473 Queensberry Street,North Melbourne,House/Townhouse,1,144.9517292,-37.80354135,"(-37.80354135, 144.9517292)"
2017,2518,614614,614614,53 McCracken Street,Kensington,House/Townhouse,1,144.9280568,-37.7918092,"(-37.7918092, 144.9280568)"
2017,351,103464,103464,255-257 Errol Street,North Melbourne,House/Townhouse,1,144.9501716,-37.79811825,"(-37.79811825, 144.9501716)"
2017,209,106155,106155,221-239 Palmerston Street,Carlton,House/Townhouse,1,144.9673261,-37.7962775,"(-37.7962775, 144.9673261)"
2017,365,101538,101538,198 Capel Street,North Melbourne,House/Townhouse,1,144.9559442,-37.80292141,"(-37.80292141, 144.9559442)"
2017,510,100291,100291,1 Albermarle Street,Kensington,House/Townhouse,1,144.9329372,-37.79636482,"(-37.79636482, 144.9329372)"
2017,2530,616165,616165,8 Nottingham Street,Kensington,Residential Apartments,6,144.9326206,-37.78914185,"(-37.78914185, 144.9326206)"
2017,345,627648,627648,4 Atkin Street,North Melbourne,Residential Apartments,5,144.9484714,-37.80372796,"(-37.80372796, 144.9484714)"
2017,2513,615093,615093,12 Percy Street,Kensington,House/Townhouse,1,144.926061,-37.79105964,"(-37.79105964, 144.926061)"
2017,367,517101,108017,163-169 Howard Street,North Melbourne,House/Townhouse,1,144.9535587,-37.80296525,"(-37.80296525, 144.9535587)"
2017,2517,614557,614557,3 McConnell Street,Kensington,House/Townhouse,1,144.9287241,-37.7900366,"(-37.7900366, 144.9287241)"
2017,523,556340,556340,16 Hampden Road,Kensington,House/Townhouse,1,144.9299349,-37.79511538,"(-37.79511538, 144.9299349)"
2017,2506,618216,618216,36 Calwell Street,Kensington,House/Townhouse,1,144.9263546,-37.78873543,"(-37.78873543, 144.9263546)"
2017,656,100260,100260,16-18 Agnes Street,East Melbourne,Residential Apartments,4,144.9801174,-37.81803464,"(-37.81803464, 144.9801174)"
2017,2520,616675,616675,38 Epsom Road,Kensington,House/Townhouse,1,144.9263148,-37.79230691,"(-37.79230691, 144.9263148)"
2017,14,108116,108116,18 Queen Street,Melbourne (CBD),Residential Apartments,16,144.9625773,-37.81829599,"(-37.81829599, 144.9625773)"
2017,305,103576,103576,36 Erskine Street,North Melbourne,House/Townhouse,1,144.9439875,-37.7944687,"(-37.7944687, 144.9439875)"
2017,518,100406,100406,17 Altona Street,Kensington,House/Townhouse,1,144.9271012,-37.79904035,"(-37.79904035, 144.9271012)"
2017,104,108087,108087,408-416 Queen Street,Melbourne (CBD),Residential Apartments,59,144.9585116,-37.80897917,"(-37.80897917, 144.9585116)"
2017,214,106178,106178,438 Lygon Street,Carlton,House/Townhouse,1,144.9679815,-37.79647235,"(-37.79647235, 144.9679815)"
2017,360,107722,107722,1 Princess Street,North Melbourne,House/Townhouse,1,144.9570505,-37.80521282,"(-37.80521282, 144.9570505)"
2017,2519,614881,614881,78 Bellair Street,Kensington,House/Townhouse,1,144.929275,-37.79102933,"(-37.79102933, 144.929275)"
2017,862,104909,104909,80-82 Hope Street,South Yarra,House/Townhouse,1,144.9796444,-37.8354718,"(-37.8354718, 144.9796444)"
2017,657,110285,110285,2-40 Webb Lane,East Melbourne,Residential Apartments,42,144.9893693,-37.81814203,"(-37.81814203, 144.9893693)"
2017,203,101617,101617,401 Cardigan Street,Carlton,House/Townhouse,1,144.96584,-37.79667711,"(-37.79667711, 144.96584)"
2017,415,100228,100228,236-248 Adderley Street,West Melbourne (Residential),House/Townhouse,6,144.9445424,-37.80785112,"(-37.80785112, 144.9445424)"
2017,602,104550,104550,10 Grey Street,East Melbourne,House/Townhouse,1,144.9904494,-37.81210512,"(-37.81210512, 144.9904494)"
2017,2520,616665,616665,23 Hopetoun Street,Kensington,House/Townhouse,1,144.9266997,-37.79210722,"(-37.79210722, 144.9266997)"
2017,567,104682,104682,9 Hardwick Lane,Kensington,House/Townhouse,1,144.9228527,-37.79042185,"(-37.79042185, 144.9228527)"
2017,860,105589,105589,86 Leopold Street,South Yarra,House/Townhouse,1,144.9832872,-37.83576255,"(-37.83576255, 144.9832872)"
2017,2547,615559,615559,83 Barnett Street,Kensington,House/Townhouse,1,144.9322312,-37.79388445,"(-37.79388445, 144.9322312)"
2017,608,108735,108735,53 Simpson Street,East Melbourne,House/Townhouse,1,144.987675,-37.81509979,"(-37.81509979, 144.987675)"
2017,2384,617563,617563,18 Alfred Street,North Melbourne,House/Townhouse,1,144.941342,-37.79063996,"(-37.79063996, 144.941342)"
2017,216,103098,103098,157 Elgin Street,Carlton,House/Townhouse,1,144.9695414,-37.79762773,"(-37.79762773, 144.9695414)"
2017,916,103803,103803,22-24 Fitzgibbon Street,Parkville,House/Townhouse,1,144.957015,-37.79628593,"(-37.79628593, 144.957015)"
2017,301,103875,103875,319-321 Flemington Road,North Melbourne,Residential Apartments,4,144.944068,-37.79161123,"(-37.79161123, 144.944068)"
2017,2515,618132,618132,24 Maloney Street,Kensington,House/Townhouse,1,144.9282171,-37.7889182,"(-37.7889182, 144.9282171)"
2017,2535,614916,614916,61 Rankins Road,Kensington,House/Townhouse,1,144.9319917,-37.7904028,"(-37.7904028, 144.9319917)"
2017,527,568576,568576,82 Kensington Road,Kensington,House/Townhouse,1,144.9245162,-37.79568116,"(-37.79568116, 144.9245162)"
2017,511,104628,104628,74 Hardiman Street,Kensington,House/Townhouse,1,144.934398,-37.79604017,"(-37.79604017, 144.934398)"
2017,538,570815,570815,19 Goldsbrough Walk,Kensington,House/Townhouse,1,144.9190761,-37.79690615,"(-37.79690615, 144.9190761)"
2017,368,101944,101944,171 Chetwynd Street,North Melbourne,House/Townhouse,1,144.9525674,-37.8017807,"(-37.8017807, 144.9525674)"
2017,424,511008,511008,36 Eades Place,West Melbourne (Residential),House/Townhouse,1,144.9511274,-37.8057572,"(-37.8057572, 144.9511274)"
2017,255,594107,594107,522-536 Swanston Street,Carlton,Student Apartments,201,144.9636402,-37.80430744,"(-37.80430744, 144.9636402)"
2017,324,110904,110904,374-376 Dryburgh Street,North Melbourne,House/Townhouse,1,144.9448295,-37.79687236,"(-37.79687236, 144.9448295)"
2017,527,603954,603954,9 Cairncross Lane,Kensington,House/Townhouse,1,144.9243211,-37.79524007,"(-37.79524007, 144.9243211)"
2017,925,101986,101986,26 Church Street,Parkville,House/Townhouse,1,144.9419635,-37.78798434,"(-37.78798434, 144.9419635)"
2017,227,101443,101443,193 Canning Street,Carlton,House/Townhouse,1,144.9732216,-37.79401086,"(-37.79401086, 144.9732216)"
2017,928,608387,608387,18 Sauvage Street,Parkville,House/Townhouse,1,144.9415287,-37.77632784,"(-37.77632784, 144.9415287)"
2017,618,104261,104261,203 George Street,East Melbourne,House/Townhouse,1,144.9836301,-37.81535656,"(-37.81535656, 144.9836301)"
2017,514,502795,502795,306 Bellair Street,Kensington,House/Townhouse,1,144.9312246,-37.79781178,"(-37.79781178, 144.9312246)"
2017,861,109523,109523,82W Toorak Road,South Yarra,House/Townhouse,1,144.9809467,-37.83734016,"(-37.83734016, 144.9809467)"
2017,252,574430,106250,116 Lygon Street,Carlton,Residential Apartments,1,144.9666993,-37.80443778,"(-37.80443778, 144.9666993)"
2017,547,100940,100940,18 Bayswater Road,Kensington,House/Townhouse,1,144.9246919,-37.79253214,"(-37.79253214, 144.9246919)"
2017,2521,615477,615477,83 McCracken Street,Kensington,House/Townhouse,1,144.9280104,-37.79303804,"(-37.79303804, 144.9280104)"
2017,556,573372,573372,7 Reynolds Lane,Kensington,House/Townhouse,1,144.918175,-37.79474884,"(-37.79474884, 144.918175)"
2017,861,106652,106652,98-100 Millswyn Street,South Yarra,Residential Apartments,9,144.9807616,-37.83508883,"(-37.83508883, 144.9807616)"
2017,375,100953,100953,241 Peel Street,North Melbourne,House/Townhouse,1,144.9563813,-37.80162814,"(-37.80162814, 144.9563813)"
2017,331,577278,577278,2 Mawby Lane,North Melbourne,House/Townhouse,1,144.9461823,-37.8010417,"(-37.8010417, 144.9461823)"
2017,302,102286,102286,1 Curran Street,North Melbourne,House/Townhouse,1,144.9446185,-37.79280959,"(-37.79280959, 144.9446185)"
2017,344,109769,109769,630-632 Victoria Street,North Melbourne,House/Townhouse,1,144.9454251,-37.80442578,"(-37.80442578, 144.9454251)"
2017,420,108387,108387,78 Roden Street,West Melbourne (Residential),House/Townhouse,1,144.9484688,-37.8068538,"(-37.8068538, 144.9484688)"
2017,901,100601,100601,298 The Avenue,Parkville,House/Townhouse,1,144.9583773,-37.78025519,"(-37.78025519, 144.9583773)"
2017,208,103129,103129,208-214 Elgin Street,Carlton,Residential Apartments,1,144.9671494,-37.79689774,"(-37.79689774, 144.9671494)"
2017,236,106928,106928,57 Nicholson Street,Carlton,House/Townhouse,1,144.974264,-37.79970792,"(-37.79970792, 144.974264)"
2017,208,101645,101645,364 Cardigan Street,Carlton,House/Townhouse,1,144.9665203,-37.7961559,"(-37.7961559, 144.9665203)"
2017,868,107441,107441,52-54 Pasley Street,South Yarra,Residential Apartments,12,144.9848851,-37.84248518,"(-37.84248518, 144.9848851)"
2017,231,107232,107232,32 Palmerston Street,Carlton,House/Townhouse,1,144.973894,-37.79642651,"(-37.79642651, 144.973894)"
2017,355,105645,105645,16 Leveson Street,North Melbourne,House/Townhouse,1,144.9512321,-37.80441288,"(-37.80441288, 144.9512321)"
2017,657,109575,109575,116-118 Vale Street,East Melbourne,House/Townhouse,1,144.9880566,-37.81789298,"(-37.81789298, 144.9880566)"
2017,214,103130,103130,200-202 Elgin Street,Carlton,Residential Apartments,1,144.967923,-37.79695712,"(-37.79695712, 144.967923)"
2017,536,111403,111403,5 Baulderstone Walk,Kensington,House/Townhouse,1,144.9212406,-37.79526991,"(-37.79526991, 144.9212406)"
2017,516,100976,100976,282-284 Bellair Street,Kensington,House/Townhouse,1,144.9310119,-37.79714659,"(-37.79714659, 144.9310119)"
2017,229,105204,105204,34 Kay Street,Carlton,House/Townhouse,1,144.9739293,-37.79505654,"(-37.79505654, 144.9739293)"
2017,606,108793,108793,24 Simpson Street,East Melbourne,House/Townhouse,1,144.9882409,-37.8160012,"(-37.8160012, 144.9882409)"
2017,526,105247,105247,50 Kensington Road,Kensington,House/Townhouse,1,144.9256295,-37.79501662,"(-37.79501662, 144.9256295)"
2017,224,108242,108242,130 Rathdowne Street,Carlton,House/Townhouse,1,144.9709432,-37.7966149,"(-37.7966149, 144.9709432)"
2017,346,106503,106503,8 Mattinglys Lane,North Melbourne,House/Townhouse,1,144.9493078,-37.80270291,"(-37.80270291, 144.9493078)"
2017,2503,617767,617767,26 Bendall Street,Kensington,House/Townhouse,1,144.9237894,-37.789161,"(-37.789161, 144.9237894)"
2017,928,608368,608368,191 Oak Street,Parkville,House/Townhouse,1,144.9425343,-37.77692709,"(-37.77692709, 144.9425343)"
2017,420,104713,104713,29 Hawke Street,West Melbourne (Residential),House/Townhouse,1,144.9483936,-37.8062667,"(-37.8062667, 144.9483936)"
2017,523,104381,104381,5-13 Gower Street,Kensington,Residential Apartments,4,144.9299668,-37.79477207,"(-37.79477207, 144.9299668)"
2017,2539,614641,614641,11 Scarborough Place,Kensington,House/Townhouse,1,144.9347166,-37.79139718,"(-37.79139718, 144.9347166)"
2017,229,101463,101463,186 Canning Street,Carlton,House/Townhouse,1,144.9738584,-37.79410073,"(-37.79410073, 144.9738584)"
2017,612,100377,100377,74-76 Albert Street,East Melbourne,House/Townhouse,1,144.9884774,-37.81071469,"(-37.81071469, 144.9884774)"
2017,356,105027,105027,135 Howard Street,North Melbourne,House/Townhouse,1,144.9536988,-37.80390097,"(-37.80390097, 144.9536988)"
2017,267,102601,102601,1 Drummond Street,Carlton,House/Townhouse,1,144.9670372,-37.80693724,"(-37.80693724, 144.9670372)"
2017,87,106054,106054,120-122 Little Lonsdale Street,Melbourne (CBD),House/Townhouse,1,144.9681767,-37.80925484,"(-37.80925484, 144.9681767)"
2017,2519,614582,614582,19 McConnell Street,Kensington,House/Townhouse,1,144.9288466,-37.79069273,"(-37.79069273, 144.9288466)"
2017,221,101721,101721,76 Carlton Street,Carlton,House/Townhouse,1,144.9715492,-37.80067071,"(-37.80067071, 144.9715492)"
2017,869,107777,107777,431-439 Punt Road,South Yarra,Residential Apartments,6,144.9847426,-37.84502771,"(-37.84502771, 144.9847426)"
2017,808,110385,110385,174-184 City Road,Southbank,Residential Apartments,317,144.9618918,-37.82382188,"(-37.82382188, 144.9618918)"
2017,922,104159,104159,120-122 Gatehouse Street,Parkville,House/Townhouse,1,144.9545198,-37.79431348,"(-37.79431348, 144.9545198)"
2017,376,101090,101090,13-15 Blackwood Street,North Melbourne,House/Townhouse,1,144.9547888,-37.80119479,"(-37.80119479, 144.9547888)"
2017,252,102648,102648,147 Drummond Street,Carlton,House/Townhouse,1,144.967709,-37.80314509,"(-37.80314509, 144.967709)"
2017,414,111162,108881,599 Spencer Street,West Melbourne (Residential),House/Townhouse,1,144.9460239,-37.80698805,"(-37.80698805, 144.9460239)"
2017,538,111073,111073,29-31 Tankard Street,Kensington,House/Townhouse,1,144.9204182,-37.79621845,"(-37.79621845, 144.9204182)"
2017,101,603439,603439,38 Jeffcott Street,West Melbourne (Residential),House/Townhouse,1,144.9520447,-37.81156212,"(-37.81156212, 144.9520447)"
2017,853,102026,102026,66-72 Clowes Street,South Yarra,House/Townhouse,1,144.9856418,-37.83033967,"(-37.83033967, 144.9856418)"
2017,517,107034,107034,71 Ormond Street,Kensington,House/Townhouse,1,144.928323,-37.79826667,"(-37.79826667, 144.928323)"
2017,2389,624194,624194,28 Mark Street,North Melbourne,House/Townhouse,1,144.9409045,-37.79370852,"(-37.79370852, 144.9409045)"
2017,543,558075,558075,68 Newman Street,Kensington,House/Townhouse,1,144.9207766,-37.79505098,"(-37.79505098, 144.9207766)"
2017,101,108951,108951,384 Spencer Street,West Melbourne (Residential),House/Townhouse,1,144.9510193,-37.81147255,"(-37.81147255, 144.9510193)"
2017,2527,615229,615229,17-19 Mulgrave Street,Kensington,House/Townhouse,1,144.9310471,-37.79052523,"(-37.79052523, 144.9310471)"
2017,212,111338,111338,546-568 Lygon Street,Carlton,Student Apartments,100,144.9685107,-37.79342031,"(-37.79342031, 144.9685107)"
2017,510,103044,103044,161 Eastwood Street,Kensington,House/Townhouse,1,144.9317734,-37.79587488,"(-37.79587488, 144.9317734)"
2017,910,107324,107324,126-132 Park Drive,Parkville,Residential Apartments,11,144.9569837,-37.79331942,"(-37.79331942, 144.9569837)"
2017,859,106457,106457,50-56 Marne Street,South Yarra,Residential Apartments,6,144.984507,-37.83519788,"(-37.83519788, 144.984507)"
2017,306,105405,105405,5 Kipling Street,North Melbourne,House/Townhouse,1,144.9422887,-37.79534499,"(-37.79534499, 144.9422887)"
2017,356,107898,107898,431-435 Queensberry Street,North Melbourne,House/Townhouse,1,144.953137,-37.80368412,"(-37.80368412, 144.953137)"
2017,860,105558,105558,85 Leopold Street,South Yarra,House/Townhouse,1,144.9828337,-37.83578176,"(-37.83578176, 144.9828337)"
2017,602,104872,104872,1231 Hoddle Street,East Melbourne,House/Townhouse,1,144.9904885,-37.81174156,"(-37.81174156, 144.9904885)"
2017,202,109339,109339,906 Swanston Street,Carlton,House/Townhouse,1,144.9652629,-37.79519463,"(-37.79519463, 144.9652629)"
2017,607,104251,104251,125-127 George Street,East Melbourne,House/Townhouse,3,144.9862505,-37.81569612,"(-37.81569612, 144.9862505)"
2017,335,105786,105786,87 Lothian Street,North Melbourne,House/Townhouse,1,144.9445278,-37.80127039,"(-37.80127039, 144.9445278)"
2017,420,105349,105349,583 King Street,West Melbourne (Residential),House/Townhouse,1,144.9493578,-37.80631395,"(-37.80631395, 144.9493578)"
2017,2539,614662,614662,71 Smith Street,Kensington,House/Townhouse,1,144.9349727,-37.79149439,"(-37.79149439, 144.9349727)"
2017,343,107941,107941,651 Queensberry Street,North Melbourne,House/Townhouse,1,144.9458162,-37.8028551,"(-37.8028551, 144.9458162)"
2017,524,104801,104801,35 Henry Street,Kensington,House/Townhouse,1,144.9275444,-37.7953193,"(-37.7953193, 144.9275444)"
2017,340,102800,102800,131 Dryburgh Street,North Melbourne,House/Townhouse,1,144.9430844,-37.80345532,"(-37.80345532, 144.9430844)"
2017,559,585143,585143,30 Rourke Lane,Kensington,House/Townhouse,1,144.9167787,-37.79328466,"(-37.79328466, 144.9167787)"
2017,420,104714,104714,31 Hawke Street,West Melbourne (Residential),House/Townhouse,1,144.9483541,-37.80630157,"(-37.80630157, 144.9483541)"
2017,308,101765,101765,28 Carroll Street,North Melbourne,House/Townhouse,1,144.946092,-37.79547752,"(-37.79547752, 144.946092)"
2017,862,104880,104880,51 Hope Street,South Yarra,House/Townhouse,1,144.979057,-37.83603141,"(-37.83603141, 144.979057)"
2017,332,100655,100655,57 Baillie Street,North Melbourne,House/Townhouse,1,144.9462943,-37.80152425,"(-37.80152425, 144.9462943)"
2017,332,100643,100643,23 Baillie Street,North Melbourne,House/Townhouse,1,144.9473051,-37.80164641,"(-37.80164641, 144.9473051)"
2017,2382,616769,616769,435-437 Flemington Road,North Melbourne,Residential Apartments,6,144.9407767,-37.78885627,"(-37.78885627, 144.9407767)"
2017,229,101473,101473,164 Canning Street,Carlton,House/Townhouse,1,144.9737696,-37.79461205,"(-37.79461205, 144.9737696)"
2017,605,104940,104940,47 Hotham Street,East Melbourne,House/Townhouse,1,144.9888862,-37.81484281,"(-37.81484281, 144.9888862)"
2017,532,108330,108330,10-14 The Ridgeway,Kensington,House/Townhouse,1,144.9260965,-37.79380996,"(-37.79380996, 144.9260965)"
2017,434,110129,110129,452 William Street,West Melbourne (Residential),Residential Apartments,1,144.9544756,-37.80686427,"(-37.80686427, 144.9544756)"
2017,229,101467,101467,176-178 Canning Street,Carlton,House/Townhouse,1,144.9738431,-37.79429998,"(-37.79429998, 144.9738431)"
2017,521,107062,107062,48 Ormond Street,Kensington,House/Townhouse,1,144.9293595,-37.79702467,"(-37.79702467, 144.9293595)"
2017,604,108779,108779,104 Simpson Street,East Melbourne,House/Townhouse,1,144.9886091,-37.81375448,"(-37.81375448, 144.9886091)"
2017,857,110188,110188,13-15 Witchwood Close,South Yarra,House/Townhouse,1,144.9863267,-37.83363268,"(-37.83363268, 144.9863267)"
2017,2514,615861,615861,18 Gordon Crescent,Kensington,House/Townhouse,1,144.9267832,-37.79064399,"(-37.79064399, 144.9267832)"
2017,533,100712,100712,36 Bangalore Street,Kensington,House/Townhouse,1,144.9247267,-37.793673,"(-37.793673, 144.9247267)"
2017,352,104687,104687,7-9 Harker Street,North Melbourne,House/Townhouse,1,144.949253,-37.79783107,"(-37.79783107, 144.949253)"
2017,505,504842,504842,6 Bruce Street,Kensington,House/Townhouse,1,144.9337535,-37.79851359,"(-37.79851359, 144.9337535)"
2017,405,106612,106612,40 Miller Street,West Melbourne (Residential),House/Townhouse,1,144.946453,-37.80549158,"(-37.80549158, 144.946453)"
2017,922,104151,104151,146 Gatehouse Street,Parkville,House/Townhouse,1,144.955106,-37.79385112,"(-37.79385112, 144.955106)"
2017,215,102712,102712,376 Drummond Street,Carlton,House/Townhouse,1,144.9693665,-37.79694668,"(-37.79694668, 144.9693665)"
2017,248,106988,106988,6 O'Connell Lane,Carlton,House/Townhouse,1,144.9689243,-37.80192413,"(-37.80192413, 144.9689243)"
2017,356,107901,107901,441-443 Queensberry Street,North Melbourne,House/Townhouse,1,144.9528686,-37.80359954,"(-37.80359954, 144.9528686)"
2017,656,107136,107136,7 Palmer Street,East Melbourne,House/Townhouse,1,144.9808873,-37.81779939,"(-37.81779939, 144.9808873)"
2017,913,106767,106767,62 Morrah Street,Parkville,House/Townhouse,1,144.95536,-37.79527864,"(-37.79527864, 144.95536)"
2017,515,109447,109447,23 Tennyson Street,Kensington,House/Townhouse,1,144.9299719,-37.79822262,"(-37.79822262, 144.9299719)"
2017,514,100971,100971,296-298 Bellair Street,Kensington,House/Townhouse,1,144.9311577,-37.79761441,"(-37.79761441, 144.9311577)"
2017,368,111349,111349,2 Byron Street,North Melbourne,House/Townhouse,1,144.9526018,-37.80190244,"(-37.80190244, 144.9526018)"
2017,252,111070,106250,80 Queensberry Street,Carlton,Residential Apartments,14,144.9666993,-37.80443778,"(-37.80443778, 144.9666993)"
2017,347,100466,100466,57 Arden Street,North Melbourne,House/Townhouse,1,144.9491155,-37.80110203,"(-37.80110203, 144.9491155)"
2017,2535,615096,615096,16-18 Barnett Street,Kensington,House/Townhouse,1,144.9323155,-37.79063957,"(-37.79063957, 144.9323155)"
2017,304,500168,500168,493 Abbotsford Street,North Melbourne,House/Townhouse,1,144.9466635,-37.79469308,"(-37.79469308, 144.9466635)"
2017,229,109078,109078,135-137 Station Street,Carlton,House/Townhouse,1,144.9742599,-37.79411771,"(-37.79411771, 144.9742599)"
2017,220,100784,100784,126-128 Barkly Street,Carlton,House/Townhouse,1,144.971125,-37.7998138,"(-37.7998138, 144.971125)"
2017,2526,614981,614981,61 Eastwood Street,Kensington,House/Townhouse,1,144.9303792,-37.79086087,"(-37.79086087, 144.9303792)"
2017,773,627711,627711,4 Stokehold Mews,Docklands,House/Townhouse,1,144.9373734,-37.82283308,"(-37.82283308, 144.9373734)"
2017,406,106592,106592,69-71 Miller Street,West Melbourne (Residential),House/Townhouse,1,144.945391,-37.80591871,"(-37.80591871, 144.945391)"
2017,2537,614877,614877,60 Parsons Street,Kensington,House/Townhouse,1,144.9341582,-37.7903464,"(-37.7903464, 144.9341582)"
2017,354,556120,556120,47-59 Leveson Street,North Melbourne,House/Townhouse,1,144.9507558,-37.8036875,"(-37.8036875, 144.9507558)"
2017,220,600020,600020,7 Silver Top Terrace,Carlton,Residential Apartments,3,144.970854,-37.79971087,"(-37.79971087, 144.970854)"
2017,416,100210,100210,219 Adderley Street,West Melbourne (Residential),House/Townhouse,1,144.944787,-37.80852362,"(-37.80852362, 144.944787)"
2017,860,105574,105574,121 Leopold Street,South Yarra,House/Townhouse,1,144.9830237,-37.83488159,"(-37.83488159, 144.9830237)"
2017,332,628211,628211,45A Baillie Street,North Melbourne,House/Townhouse,1,144.9467208,-37.80157322,"(-37.80157322, 144.9467208)"
2017,540,558159,558159,14 Kirk Street,Kensington,House/Townhouse,1,144.9185517,-37.79630391,"(-37.79630391, 144.9185517)"
2017,925,108842,108842,25-29 Southgate Street,Parkville,House/Townhouse,1,144.9427833,-37.78859387,"(-37.78859387, 144.9427833)"
2017,558,556561,556561,31-33 Merino Mews,Kensington,House/Townhouse,1,144.9175478,-37.79372874,"(-37.79372874, 144.9175478)"
2017,214,106065,106065,59 Little Palmerston Street,Carlton,House/Townhouse,1,144.968316,-37.79655737,"(-37.79655737, 144.968316)"
2017,922,107297,107297,155 Park Drive,Parkville,House/Townhouse,1,144.9554452,-37.79416748,"(-37.79416748, 144.9554452)"
2017,615,104530,104530,123 Grey Street,East Melbourne,House/Townhouse,1,144.9852102,-37.81214486,"(-37.81214486, 144.9852102)"
2017,547,100936,100936,28 Bayswater Road,Kensington,House/Townhouse,1,144.9243447,-37.79279428,"(-37.79279428, 144.9243447)"
2017,2543,615663,615663,50 Smith Street,Kensington,House/Townhouse,1,144.9338666,-37.7918445,"(-37.7918445, 144.9338666)"
2017,238,107129,107129,45 Owen Street,Carlton,House/Townhouse,1,144.972937,-37.80069909,"(-37.80069909, 144.972937)"
2017,301,102315,102315,20 Curran Street,North Melbourne,House/Townhouse,1,144.9439799,-37.79213471,"(-37.79213471, 144.9439799)"
2017,235,100740,100740,39-45 Barkly Street,Carlton,Residential Apartments,8,144.9739477,-37.79891503,"(-37.79891503, 144.9739477)"
2017,855,103652,103652,7-9 Fairlie Court,South Yarra,House/Townhouse,1,144.9845222,-37.83289535,"(-37.83289535, 144.9845222)"
2017,607,104249,104249,121 George Street,East Melbourne,House/Townhouse,1,144.9863756,-37.81568839,"(-37.81568839, 144.9863756)"
2017,861,106502,106502,14-22 Mason Street,South Yarra,House/Townhouse,1,144.9809375,-37.83705026,"(-37.83705026, 144.9809375)"
2017,232,109128,109128,88 Station Street,Carlton,House/Townhouse,1,144.9745781,-37.7955614,"(-37.7955614, 144.9745781)"
2017,35,109271,109271,125-133 Swanston Street,Melbourne (CBD),Residential Apartments,2,144.9658102,-37.81472467,"(-37.81472467, 144.9658102)"
2017,221,600450,600450,27-29 Canning Street,Carlton,House/Townhouse,1,144.9722343,-37.80004045,"(-37.80004045, 144.9722343)"
2017,864,101281,101281,31-37 Bromby Street,South Yarra,Residential Apartments,12,144.9771949,-37.83530865,"(-37.83530865, 144.9771949)"
2017,36,102151,102151,170-174 Collins Street,Melbourne (CBD),Residential Apartments,4,144.9677144,-37.81474661,"(-37.81474661, 144.9677144)"
2017,229,101453,101453,206 Canning Street,Carlton,House/Townhouse,1,144.9739308,-37.79368409,"(-37.79368409, 144.9739308)"
2017,344,102338,102338,39 Curzon Street,North Melbourne,House/Townhouse,1,144.9475434,-37.80418618,"(-37.80418618, 144.9475434)"
2017,307,102895,102895,426 Dryburgh Street,North Melbourne,House/Townhouse,1,144.9452011,-37.79528483,"(-37.79528483, 144.9452011)"
2017,348,107098,107098,43 O'Shanassy Street,North Melbourne,House/Townhouse,1,144.9491044,-37.80039891,"(-37.80039891, 144.9491044)"
2017,609,104997,104997,74 Hotham Street,East Melbourne,House/Townhouse,1,144.9879193,-37.81413947,"(-37.81413947, 144.9879193)"
2017,857,107833,107833,943 Punt Road,South Yarra,Residential Apartments,5,144.9874867,-37.83227354,"(-37.83227354, 144.9874867)"
