Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Parking type,Parking spaces,x coordinate,y coordinate,Location
2017,552,110299,110299,17 McTaggart Street,Kensington,Residential,1,144.9221057,-37.79263542,"(-37.79263542, 144.9221057)"
2017,858,106735,106735,17-23 Mona Place,South Yarra,Residential,22,144.9856503,-37.83729824,"(-37.83729824, 144.9856503)"
2017,265,109845,109845,110-120 Victoria Street,Carlton,Commercial,200,144.9638907,-37.80601034,"(-37.80601034, 144.9638907)"
2017,922,107285,107285,131 Park Drive,Parkville,Residential,1,144.9549446,-37.79468013,"(-37.79468013, 144.9549446)"
2017,562,104127,104127,21 Gatehouse Drive,Kensington,Residential,1,144.9199487,-37.79184442,"(-37.79184442, 144.9199487)"
2017,538,556139,556139,56-58 Fairbairn Drive,Kensington,Residential,1,144.9191696,-37.79655572,"(-37.79655572, 144.9191696)"
2017,441,108853,108853,445-457 Spencer Street,West Melbourne (Residential),Private,3,144.949462,-37.80999587,"(-37.80999587, 144.949462)"
2017,862,106638,106638,99-101 Millswyn Street,South Yarra,Residential,1,144.9801448,-37.83499806,"(-37.83499806, 144.9801448)"
2017,533,103374,103374,29 Epsom Road,Kensington,Residential,2,144.9260964,-37.79286626,"(-37.79286626, 144.9260964)"
2017,527,559395,559395,28 Newton Street,Kensington,Residential,1,144.9222769,-37.79641725,"(-37.79641725, 144.9222769)"
2017,603,104867,104867,1199 Hoddle Street,East Melbourne,Residential,1,144.990469,-37.8127713,"(-37.8127713, 144.990469)"
2017,262,101063,101063,36-42 Berkeley Street,Carlton,Residential,6,144.959929,-37.80455055,"(-37.80455055, 144.959929)"
2017,551,104110,104110,6 Gardner Lane,Kensington,Residential,1,144.9225319,-37.79185375,"(-37.79185375, 144.9225319)"
2017,95,105986,105986,42-44 Little La Trobe Street,Melbourne (CBD),Residential,3,144.962331,-37.80927192,"(-37.80927192, 144.962331)"
2017,529,556149,556149,100-102 Fairbairn Drive,Kensington,Residential,1,144.9199242,-37.79738173,"(-37.79738173, 144.9199242)"
2017,516,107008,107008,15 Ormond Street,Kensington,Residential,2,144.9303564,-37.79707819,"(-37.79707819, 144.9303564)"
2017,352,106696,106696,80 Molesworth Street,North Melbourne,Residential,2,144.9476057,-37.79677574,"(-37.79677574, 144.9476057)"
2017,612,100372,100372,92-98 Albert Street,East Melbourne,Private,12,144.9878881,-37.81052363,"(-37.81052363, 144.9878881)"
2017,218,102675,102675,247-253 Drummond Street,Carlton,Private,67,144.9679569,-37.79983347,"(-37.79983347, 144.9679569)"
2017,922,107292,107292,145 Park Drive,Parkville,Residential,2,144.9552129,-37.79440552,"(-37.79440552, 144.9552129)"
2017,337,111388,111388,752-756 Queensberry Street,North Melbourne,Private,7,144.9420321,-37.80190406,"(-37.80190406, 144.9420321)"
2017,303,101324,101324,22 Brougham Street,North Melbourne,Residential,5,144.9457145,-37.79341786,"(-37.79341786, 144.9457145)"
2017,861,108683,108683,18 St Martins Lane,South Yarra,Residential,2,144.9817035,-37.83524617,"(-37.83524617, 144.9817035)"
2017,267,102624,102624,57-65 Drummond Street,Carlton,Private,8,144.9673235,-37.80541222,"(-37.80541222, 144.9673235)"
2017,346,107859,107859,7 Queensberry Place,North Melbourne,Residential,1,144.9488414,-37.80248436,"(-37.80248436, 144.9488414)"
2017,535,100701,100701,58 Bangalore Street,Kensington,Residential,1,144.9239468,-37.79411576,"(-37.79411576, 144.9239468)"
2017,94,108089,108089,346-376 Queen Street,Melbourne (CBD),Commercial,146,144.9592377,-37.81024912,"(-37.81024912, 144.9592377)"
2017,331,100478,100478,111-113 Arden Street,North Melbourne,Private,4,144.9469253,-37.80089351,"(-37.80089351, 144.9469253)"
2017,862,578355,578355,30W Toorak Road,South Yarra,Private,3,144.9784136,-37.83707085,"(-37.83707085, 144.9784136)"
2017,784,589080,110597,39 Bayside Avenue,Port Melbourne,Private,10,144.9187862,-37.82221049,"(-37.82221049, 144.9187862)"
2017,567,105073,105073,13 Howlett Street,Kensington,Residential,1,144.9224091,-37.79032304,"(-37.79032304, 144.9224091)"
2017,522,110215,110215,58 Wolseley Parade,Kensington,Residential,2,144.9284547,-37.79644243,"(-37.79644243, 144.9284547)"
2017,541,111005,111005,2 McNamara Mews,Kensington,Residential,1,144.9193496,-37.79524862,"(-37.79524862, 144.9193496)"
2017,913,106770,106770,56 Morrah Street,Parkville,Residential,1,144.9555567,-37.79523782,"(-37.79523782, 144.9555567)"
2017,526,105240,105240,64 Kensington Road,Kensington,Residential,1,144.925188,-37.79527202,"(-37.79527202, 144.925188)"
2017,520,107056,102489,94 Ormond Street,Kensington,Residential,40,144.9274102,-37.79735385,"(-37.79735385, 144.9274102)"
2017,420,108386,108386,80 Roden Street,West Melbourne (Residential),Residential,2,144.9484216,-37.80689006,"(-37.80689006, 144.9484216)"
2017,915,108456,108456,43-49 Royal Parade,Parkville,Private,2,144.9575345,-37.79554181,"(-37.79554181, 144.9575345)"
2017,226,101422,101422,129-135 Canning Street,Carlton,Residential,3,144.9729449,-37.79567403,"(-37.79567403, 144.9729449)"
2017,328,102912,107110,312-328 Dryburgh Street,North Melbourne,Residential,32,144.9452183,-37.79906469,"(-37.79906469, 144.9452183)"
2017,541,111050,111050,15-17 McNamara Mews,Kensington,Residential,1,144.9194381,-37.79557414,"(-37.79557414, 144.9194381)"
2017,609,107681,107681,86 Powlett Street,East Melbourne,Residential,1,144.9859954,-37.81389185,"(-37.81389185, 144.9859954)"
2017,256,111248,111248,17 Lincoln Place,Carlton,Residential,1,144.9627279,-37.80393802,"(-37.80393802, 144.9627279)"
2017,43,110146,110146,130-148 William Street,Melbourne (CBD),Private,68,144.9589392,-37.81595642,"(-37.81595642, 144.9589392)"
2017,202,107147,107147,24-26 Palmerston Place,Carlton,Residential,1,144.9654252,-37.79556903,"(-37.79556903, 144.9654252)"
2017,517,109463,109463,68 Tennyson Street,Kensington,Residential,2,144.9286302,-37.7985364,"(-37.7985364, 144.9286302)"
2017,514,108823,108823,3 Southey Street,Kensington,Residential,2,144.9308572,-37.79789092,"(-37.79789092, 144.9308572)"
2017,223,106278,106278,40 MacArthur Place North,Carlton,Residential,1,144.9716159,-37.7980127,"(-37.7980127, 144.9716159)"
2017,352,101803,101803,33 Chapman Street,North Melbourne,Residential,2,144.9490239,-37.79721538,"(-37.79721538, 144.9490239)"
2017,111,100857,100857,58-64 Batman Street,West Melbourne (Residential),Private,7,144.951011,-37.81055071,"(-37.81055071, 144.951011)"
2017,53,105855,105855,459-475 Little Bourke Street,Melbourne (CBD),Private,29,144.9590443,-37.81456798,"(-37.81456798, 144.9590443)"
2017,431,108432,108432,96-110 Rosslyn Street,West Melbourne (Residential),Private,8,144.9506822,-37.80832697,"(-37.80832697, 144.9506822)"
2017,657,101080,101080,32 Berry Street,East Melbourne,Residential,2,144.9889698,-37.81851359,"(-37.81851359, 144.9889698)"
2017,216,103716,103716,154 Faraday Street,Carlton,Residential,1,144.9694654,-37.79859458,"(-37.79859458, 144.9694654)"
2017,229,109087,109087,157-159 Station Street,Carlton,Residential,1,144.974346,-37.79363365,"(-37.79363365, 144.974346)"
2017,567,104684,104684,17 Hardwick Lane,Kensington,Residential,1,144.9226724,-37.79053556,"(-37.79053556, 144.9226724)"
2017,2521,615460,615460,73-75 McCracken Street,Kensington,Residential,8,144.92807,-37.79279287,"(-37.79279287, 144.92807)"
2017,815,110387,110387,248-254 City Road,Southbank,Private,39,144.959683,-37.82566196,"(-37.82566196, 144.959683)"
2017,760,108640,108640,485-491 St Kilda Road,Melbourne (Remainder),Residential,79,144.9787931,-37.84253601,"(-37.84253601, 144.9787931)"
2017,405,106615,106615,26-30 Miller Street,West Melbourne (Residential),Residential,2,144.9466949,-37.805517,"(-37.805517, 144.9466949)"
2017,306,101387,101387,20 Canning Street,North Melbourne,Residential,1,144.9436405,-37.79575297,"(-37.79575297, 144.9436405)"
2017,111,105328,105328,439 King Street,West Melbourne (Residential),Private,4,144.952319,-37.80986378,"(-37.80986378, 144.952319)"
2017,791,111416,110496,198 Lorimer Street,Port Melbourne,Private,4,144.901215,-37.82997464,"(-37.82997464, 144.901215)"
2017,559,585133,585133,218 Stockmans Way,Kensington,Residential,1,144.9169935,-37.79372785,"(-37.79372785, 144.9169935)"
2017,656,100259,100259,57-59 Agnes Street,East Melbourne,Residential,1,144.9798046,-37.81701844,"(-37.81701844, 144.9798046)"
2017,791,560355,559378,14 Network Drive,Port Melbourne,Private,2,144.9019594,-37.83012782,"(-37.83012782, 144.9019594)"
2017,558,111346,111346,22 Lascelles Square,Kensington,Residential,1,144.9171948,-37.79389197,"(-37.79389197, 144.9171948)"
2017,538,111239,111239,54 Mercantile Parade,Kensington,Residential,1,144.9205929,-37.79618749,"(-37.79618749, 144.9205929)"
2017,2544,615329,615329,51B Robertson Street,Kensington,Residential,1,144.9342076,-37.79293305,"(-37.79293305, 144.9342076)"
2017,917,109242,109242,28 Story Street,Parkville,Residential,1,144.9564298,-37.7966575,"(-37.7966575, 144.9564298)"
2017,367,638788,102203,216 Chetwynd Street,North Melbourne,Residential,20,144.9534689,-37.80224679,"(-37.80224679, 144.9534689)"
2017,862,510084,510084,48 Domain Street,South Yarra,Residential,1,144.9786964,-37.83606118,"(-37.83606118, 144.9786964)"
2017,531,111127,111127,61-63 Newton Street,Kensington,Residential,1,144.9228201,-37.7956281,"(-37.7956281, 144.9228201)"
2017,236,106926,106926,53 Nicholson Street,Carlton,Residential,2,144.9742508,-37.79979389,"(-37.79979389, 144.9742508)"
2017,225,107584,107584,23 Pitt Street,Carlton,Residential,1,144.9722829,-37.7959885,"(-37.7959885, 144.9722829)"
2017,201,668400,657241,950 Swanston Street,Carlton,Residential,65,144.9656124,-37.79390255,"(-37.79390255, 144.9656124)"
2017,503,618688,109449,10 McLennan Drive,Kensington,Private,3,144.9303643,-37.79956857,"(-37.79956857, 144.9303643)"
2017,419,104732,104732,131 Hawke Street,West Melbourne (Residential),Residential,1,144.9462988,-37.80812629,"(-37.80812629, 144.9462988)"
2017,603,104865,104865,1195 Hoddle Street,East Melbourne,Residential,1,144.9904562,-37.81285348,"(-37.81285348, 144.9904562)"
2017,607,110011,110011,74 Wellington Parade,East Melbourne,Private,2,144.98763,-37.81638646,"(-37.81638646, 144.98763)"
2017,520,580220,580220,39 Kensington Road,Kensington,Residential,7,144.9259712,-37.79538203,"(-37.79538203, 144.9259712)"
2017,552,110301,110301,12-24 Neale Street,Kensington,Residential,14,144.9212823,-37.79308253,"(-37.79308253, 144.9212823)"
2017,603,104868,104868,1201 Hoddle Street,East Melbourne,Residential,1,144.9904764,-37.81272987,"(-37.81272987, 144.9904764)"
2017,48,105969,105969,34-60 Little Collins Street,Melbourne (CBD),Private,12,144.9719189,-37.81246632,"(-37.81246632, 144.9719189)"
2017,555,110878,110878,99 The Crescent,Kensington,Residential,1,144.9187333,-37.79475112,"(-37.79475112, 144.9187333)"
2017,861,107365,107365,29-35 Park Street,South Yarra,Residential,10,144.981535,-37.8367563,"(-37.8367563, 144.981535)"
2017,612,108759,108759,167 Simpson Street,East Melbourne,Residential,1,144.9884826,-37.8105536,"(-37.8105536, 144.9884826)"
2017,918,107342,107342,42-44 Park Drive,Parkville,Residential,4,144.9548659,-37.79567773,"(-37.79567773, 144.9548659)"
2017,74,105737,105737,402-408 Lonsdale Street,Melbourne (CBD),Residential,152,144.9603254,-37.81244232,"(-37.81244232, 144.9603254)"
2017,28,103969,103969,12-20 Flinders Lane,Melbourne (CBD),Commercial,126,144.9735719,-37.81424291,"(-37.81424291, 144.9735719)"
2017,356,109816,109816,392-398 Victoria Street,North Melbourne,Residential,22,144.952964,-37.80524243,"(-37.80524243, 144.952964)"
2017,219,104484,104484,18 Grattan Street,Carlton,Residential,2,144.9691229,-37.80065946,"(-37.80065946, 144.9691229)"
2017,356,109820,109820,376-378 Victoria Street,North Melbourne,Private,4,144.9534954,-37.80532502,"(-37.80532502, 144.9534954)"
2017,773,632854,632854,118-122 Lorimer Street,Docklands,Private,25,144.940982,-37.82296495,"(-37.82296495, 144.940982)"
2017,923,104140,104140,174 Gatehouse Street,Parkville,Residential,1,144.9558343,-37.7932714,"(-37.7932714, 144.9558343)"
2017,346,107846,107846,14 Purcell Street,North Melbourne,Residential,1,144.949023,-37.80211169,"(-37.80211169, 144.949023)"
2017,224,103159,103159,66 Elgin Street,Carlton,Private,2,144.9724019,-37.79741641,"(-37.79741641, 144.9724019)"
2017,220,103673,103673,99 Faraday Street,Carlton,Residential,1,144.9711389,-37.79930995,"(-37.79930995, 144.9711389)"
2017,234,100813,100813,30 Barkly Street,Carlton,Residential,1,144.973823,-37.79828589,"(-37.79828589, 144.973823)"
2017,432,108444,108444,22-40 Rosslyn Street,West Melbourne (Residential),Private,13,144.9528937,-37.80726408,"(-37.80726408, 144.9528937)"
2017,337,111387,111387,175-179 Arden Street,North Melbourne,Private,8,144.9425779,-37.8004696,"(-37.8004696, 144.9425779)"
2017,922,570633,570633,1-9 Park Drive,Parkville,Residential,1,144.9526774,-37.79725639,"(-37.79725639, 144.9526774)"
2017,802,110382,110382,158-164 City Road,Southbank,Private,34,144.9624072,-37.82339586,"(-37.82339586, 144.9624072)"
2017,915,103792,103792,62 Fitzgibbon Street,Parkville,Residential,1,144.9571922,-37.79485353,"(-37.79485353, 144.9571922)"
2017,404,106601,106601,96-100 Miller Street,West Melbourne (Residential),Residential,1,144.944478,-37.80533669,"(-37.80533669, 144.944478)"
2017,858,109508,109508,178W Toorak Road,South Yarra,Residential,9,144.9859617,-37.83794648,"(-37.83794648, 144.9859617)"
2017,559,581059,573767,60 Speakmen Street,Kensington,Residential,61,144.9163635,-37.79387621,"(-37.79387621, 144.9163635)"
2017,911,108478,108478,107 Royal Parade,Parkville,Residential,1,144.957745,-37.79379303,"(-37.79379303, 144.957745)"
2017,335,608209,608209,220-226 Dryburgh Street,North Melbourne,Residential,8,144.9441135,-37.80129897,"(-37.80129897, 144.9441135)"
2017,867,107354,107354,40 Park Place,South Yarra,Residential,2,144.9855411,-37.83963635,"(-37.83963635, 144.9855411)"
2017,785,110505,110505,353-467 Lorimer Street,Port Melbourne,Private,6,144.9109717,-37.82223179,"(-37.82223179, 144.9109717)"
2017,115,104102,104102,42-56 Franklin Street,Melbourne (CBD),Private,38,144.9612242,-37.80752137,"(-37.80752137, 144.9612242)"
2017,509,103334,103334,2-50 Elizabeth Street,Kensington,Private,20,144.9321847,-37.79705914,"(-37.79705914, 144.9321847)"
2017,853,110918,110918,52-54 Clowes Street,South Yarra,Residential,2,144.9861488,-37.83055187,"(-37.83055187, 144.9861488)"
2017,916,108455,108455,35-39 Royal Parade,Parkville,Private,1,144.9574793,-37.79596539,"(-37.79596539, 144.9574793)"
2017,610,104365,104365,42-44 Gipps Street,East Melbourne,Residential,2,144.9880679,-37.81307,"(-37.81307, 144.9880679)"
2017,105,103302,103302,422-440 Elizabeth Street,Melbourne (CBD),Private,107,144.961007,-37.80862891,"(-37.80862891, 144.961007)"
2017,328,560796,107110,21 Plane Tree Way,North Melbourne,Residential,8,144.9452183,-37.79906469,"(-37.79906469, 144.9452183)"
2017,924,108608,108608,1-5 St Georges Grove,Parkville,Residential,2,144.9426279,-37.7873332,"(-37.7873332, 144.9426279)"
2017,615,104527,104527,115-117 Grey Street,East Melbourne,Private,2,144.9855017,-37.81207952,"(-37.81207952, 144.9855017)"
2017,552,111508,111508,8 Birch Lane,Kensington,Residential,1,144.9210645,-37.79275461,"(-37.79275461, 144.9210645)"
2017,306,106540,106540,26 Melrose Street,North Melbourne,Residential,1,144.9421226,-37.79476776,"(-37.79476776, 144.9421226)"
2017,604,104314,104314,53 Gipps Street,East Melbourne,Residential,2,144.9889101,-37.81363537,"(-37.81363537, 144.9889101)"
2017,860,105585,105585,94 Leopold Street,South Yarra,Residential,2,144.9833417,-37.83548635,"(-37.83548635, 144.9833417)"
2017,350,102359,102359,150 Curzon Street,North Melbourne,Residential,1,144.949072,-37.79925445,"(-37.79925445, 144.949072)"
2017,221,100753,100753,15 Shiels Lane,Carlton,Residential,2,144.9719491,-37.80009316,"(-37.80009316, 144.9719491)"
2017,222,106255,106255,47-49 Canning Street,Carlton,Private,3,144.9723604,-37.79881092,"(-37.79881092, 144.9723604)"
2017,208,101648,101648,356-358 Cardigan Street,Carlton,Residential,2,144.9664805,-37.79630707,"(-37.79630707, 144.9664805)"
2017,325,100052,100052,357-371 Abbotsford Street,North Melbourne,Residential,18,144.9458917,-37.79808733,"(-37.79808733, 144.9458917)"
2017,916,103803,103803,22-24 Fitzgibbon Street,Parkville,Residential,2,144.957015,-37.79628593,"(-37.79628593, 144.957015)"
2017,916,103804,103804,18-20 Fitzgibbon Street,Parkville,Residential,1,144.9570071,-37.7963572,"(-37.7963572, 144.9570071)"
2017,503,653576,109449,64-66 Bakehouse Road,Kensington,Private,7,144.9303643,-37.79956857,"(-37.79956857, 144.9303643)"
2017,352,106704,106704,62 Molesworth Street,North Melbourne,Residential,2,144.9480176,-37.79708156,"(-37.79708156, 144.9480176)"
2017,558,102256,102256,61 The Crescent,Kensington,Residential,1,144.9185711,-37.79389817,"(-37.79389817, 144.9185711)"
2017,420,104719,104719,41 Hawke Street,West Melbourne (Residential),Residential,1,144.9481618,-37.80647311,"(-37.80647311, 144.9481618)"
2017,862,104910,104910,78 Hope Street,South Yarra,Residential,2,144.9796323,-37.83553946,"(-37.83553946, 144.9796323)"
2017,924,106421,106421,42-44 Manningham Street,Parkville,Residential,1,144.9423773,-37.78743342,"(-37.78743342, 144.9423773)"
2017,273,107695,107695, Lygon Street,Carlton,Private,4,144.9656861,-37.78910115,"(-37.78910115, 144.9656861)"
2017,228,108220,108220,214 Rathdowne Street,Carlton,Residential,1,144.9714613,-37.7938678,"(-37.7938678, 144.9714613)"
2017,66,109397,109397,230-238 Swanston Street,Melbourne (CBD),Private,2,144.9654266,-37.8123299,"(-37.8123299, 144.9654266)"
2017,657,109979,109979,43 Wellington Parade South,East Melbourne,Residential,1,144.9885225,-37.81763494,"(-37.81763494, 144.9885225)"
2017,331,100481,100481,117A-119 Arden Street,North Melbourne,Private,6,144.9465984,-37.80085748,"(-37.80085748, 144.9465984)"
2017,528,565503,565503,88-90 Mercantile Parade,Kensington,Residential,1,144.9213769,-37.79705032,"(-37.79705032, 144.9213769)"
2017,274,107698,107696,109 Bowen Crescent,Carlton,Private,5,144.9613973,-37.78509079,"(-37.78509079, 144.9613973)"
2017,543,111227,111227,51 Matthews Mews,Kensington,Residential,1,144.9205652,-37.79485297,"(-37.79485297, 144.9205652)"
2017,644,100339,100339,478-484 Albert Street,East Melbourne,Private,19,144.9746801,-37.80907045,"(-37.80907045, 144.9746801)"
2017,414,105101,105101,26-32 Ireland Street,West Melbourne (Residential),Residential,12,144.9453378,-37.80741179,"(-37.80741179, 144.9453378)"
2017,610,104351,104351,86 Gipps Street,East Melbourne,Residential,2,144.9867641,-37.81280671,"(-37.81280671, 144.9867641)"
